audio_path,text,native_emotion_label,split,valence_label,source_hf_repo
Ses05F_script03_2_M040.wav,Amanda-- Listen- Listen-,angry,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_F062.wav,"No, it's dorky.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04M_script03_2_M005.wav,I knew nothing of the sort.  You took presents from him.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro06_F012.wav,"I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever.",sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro04_M004.wav,I don't know.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_script03_2_M027.wav,"I imagine that you let him kiss you quite a bit more then, didn't you?",angry,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro02_F008.wav,"I don't know ""sigh"".",sad,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro03_M009.wav,Oh absolutely.,excited,train,positive,AbstractTTS/IEMOCAP
Ses02M_impro06_M000.wav,Kathy died last night.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05F_script03_1_F005.wav,"Oh, it sent shivers up my spine.",excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_script02_2_M003.wav,"I am not the only one, look at all these people.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_script01_3_F018.wav,Every day since.,happy,train,positive,AbstractTTS/IEMOCAP
Ses02M_script01_2_F009.wav,"Nobody in this house dares take her faith away Joe. Strangers might, but not his father, not his brother.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script01_2_M011.wav,[BREATHING],frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro07_M028.wav,"No, I'll sleep in your bed. Cuddle up.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script02_1_M022.wav,"I mean, don't you want to see it?",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_script03_1_M010.wav,Meaning that sacred and beautiful thing love.,excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script01_1b_M033.wav,"I'll get out.  I'll go get married someplace else, I- I'll live someplace else, maybe New York.",angry,train,negative,AbstractTTS/IEMOCAP
Ses04M_script01_3_F017.wav,"No, what is it, Chris?  Your mother?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro03_F015.wav,"Yeah, so [LAUGHTER] He's calling me now",excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_impro01_F012.wav,Probably.,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_2_F003.wav,He's not going to marry her.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_script03_1_F002.wav,What are we to do?,fear,train,negative,AbstractTTS/IEMOCAP
Ses03F_script03_2_M014.wav,You needn't be so grand just because you don't happen to want some yourself at the moment.,angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_script03_2_F001.wav,Presents? It was only a small trivial little broach.,excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro02_F003.wav,Why the sad face?,happy,train,positive,AbstractTTS/IEMOCAP
Ses02F_impro06_F001.wav,"We knew that it was coming, but--",sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_3_M029.wav,I know it's it's just a little thing but that's just the kind of guys I had.  They didn't die.  They killed themselves for each other.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro02_M017.wav,It is. It is. It is. It is. I'm going to write you every day.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script02_1_M038.wav,"They don't know why, we don't know why.  Nobody sent them an invitation or a map, it wasn't a decision, just-",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro07_M007.wav,"Oh, wow. You got in?",other,train,,AbstractTTS/IEMOCAP
Ses02F_script01_3_F007.wav,"I knew they would, your mother anyway.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro03_M026.wav,She wants grandkids. So we'll be working on that right away.,happy,train,positive,AbstractTTS/IEMOCAP
Ses04M_impro05_F016.wav,I'm very sorry.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro06_M016.wav,and just going to the funeral it's-,sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro07_M027.wav,"yeah, yeah?",excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro03_F026.wav,Sure?  Who says sure?  You say yes...I don't like--,happy,train,positive,AbstractTTS/IEMOCAP
Ses05M_impro07_M030.wav,yeah?,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro03_M058.wav,yeah.,happy,train,positive,AbstractTTS/IEMOCAP
Ses05M_script02_2_F026.wav,But this isn't at all what I wanted it to be.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_script02_2_M032.wav,Do you think that I knew that there'd be times when you'd look at me like I'm a used Kleenex and times I would look at you and think holy hell when's the next flight to Alaska.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_1_M027.wav,"Well if she does, then that's the end of it.  From her letters, I think she's forgotten him.  I'll find out.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script02_1_F012.wav,I just don't.  It's stupid.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_script02_2_F015.wav,"I do.  I always do.  I keep thinking, this time will be the time and it never is.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro07_F007.wav,That is incredible. Do you get like a per diem?,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_script02_1_M004.wav,"The flashlight, the silver one, there's only one, isn't there?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro04_M015.wav,"I don't know. Well like, I don't know. I mean-",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_impro02_F005.wav,"Do you want to -- do you want to leave us behind?  I mean, I don't understand why you have to do this.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro04_M011.wav,"Are you hiring? Wait, do you know of a job? Seriously, do you know, like do you know of anything though?  Like, oh please, do you know of anything?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro04_F009.wav,Time is passing by. Every year it's,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_script02_2_M018.wav,"You want this to be like the other time, right? That's it. Right?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script01_1_F018.wav,"Well that's nobody's business but yours, Chris.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_2_F033.wav,"Okay.  Well, we're in the wrong spot but we're with the right person.",sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_script02_2_F018.wav,We thought I was pregnant.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro04_F025.wav,Well you- just you're doing something wrong.,angry,train,negative,AbstractTTS/IEMOCAP
Ses05F_script03_1_F026.wav,I know.  You threw him out the window into the canal.  I don't think I'll ever forgive you for that.,excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro03_F021.wav,It's a wedding.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro08_F015.wav,Okay.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02M_impro07_F013.wav,"Oh, yay. Thank you. [LAUGHTER].",excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_impro05_F026.wav,people wouldn't Fly our airline.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_script01_1_F003.wav,What was he doing out here at four in the morning?,fear,train,negative,AbstractTTS/IEMOCAP
Ses01F_script02_2_M034.wav,Right,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_1b_M041.wav,"No, you don't.  I'm a pretty tough guy.",angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro05b_F017.wav,"Sir, please calm down.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script01_1_M001.wav,He was out here when it broke.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro08_M028.wav,"six four nine four. That would be so great, thank you so much.",happy,train,positive,AbstractTTS/IEMOCAP
Ses03F_script02_2_F030.wav,No.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro02_F009.wav,"Well, just promise me that you going to be safe.",sad,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro07_F018.wav,Yeah.,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro05_F021.wav,"Yeah, meaning I didn't die in a fiery plane crash.  How convenient, but um- I paid two thousand dollar to ride your airline, and I would really appreciate getting my bags there to my destination in one place.",angry,train,negative,AbstractTTS/IEMOCAP
Ses05F_script02_2_F009.wav,"Twice is every time we tried, that's ever.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script02_1_M012.wav,You want my jacket?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_script01_2_M002.wav,What do you mean?  He was brought up next door to the girl his whole life.  Why shouldn't he want to see her again?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script02_2_F018.wav,"We thought I was pregnant, we got a bottle of champagne, we had no glasses.  We took off our shoes and you asked me to dance.",happy,train,positive,AbstractTTS/IEMOCAP
Ses02F_script02_1_M039.wav,"all as one, this time release instinctual little firecracker went off and they all turned and formed a line as long as the California coast and started swimming.  And they're swimming right now as if that's all that matters.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro08_F014.wav,"Sir, they have to take down your address at the other station.  I will transfer.  I will explain everything to them.  It will all be fine.  I promise.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script01_2_F020.wav,I can't help it.,sad,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro04_M020.wav,[LAUGHTER],frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro01_F016.wav,"They're different forms, we process them all different-",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script03_2_F036.wav,You are far too temperamental.  Try to control yourself.,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro03_M009.wav,"Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um-",happy,train,positive,AbstractTTS/IEMOCAP
Ses03F_impro03_F013.wav,"I don't know- it just like took me, took me by surprise.",excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_impro08_M002.wav,"I know, I'm sorry.  It's-It's just that it's been a little frustrating because--",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script03_1_M031.wav,"Oh, I didn't hit you very hard.",excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_impro06_F005.wav,Yeah.  I'm so sorry.,sad,train,negative,AbstractTTS/IEMOCAP
Ses02M_script02_1_F005.wav,Yea.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_script02_1_M010.wav,"Oh, man.  This is great.  I didn't even think to bring a six pack.  Six pack would be just the ticket right about now.  I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.  Oh.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro02_M016.wav,"Yeah, I'll write you every day 'cause you're the only thing that's going to be on my mind.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_script01_1_M011.wav,"No, I don't want to argue with him, but it's time that he realized that no one believes that Larry's coming back anymore.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_1_M028.wav,"and then we'll thrash it out with dad, right mom.  Don't avoid me.",angry,train,negative,AbstractTTS/IEMOCAP
Ses01M_script03_1_F028.wav,"Oh, thank you darling.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_impro07_M000.wav,"Hey, Isabella.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_script03_1_F006.wav,"[LAUGHTER] God, it sent shivers up my spine.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro05_M013.wav,"But we have the tags on. I mean like it wouldn't you know, if it got stuck somewhere it's like well this is nobodies bag I mean maybe you know look on the tag and",angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro04_F009.wav,"I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_script03_2_M017.wav,"No particular reason.  Anyhow, they were very small ones.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_script03_2_M003.wav,You went out of your way to torture me over Peter Burden.,angry,train,negative,AbstractTTS/IEMOCAP
Ses04M_script01_3_F010.wav,I almost got married two years ago.,excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_script02_2_M000.wav,"Well, so what do you think?",excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro08_M030.wav,"It was horrible, but you've made it much better, thank you very much. Absolutely",happy,train,positive,AbstractTTS/IEMOCAP
Ses02F_script01_3_M017.wav,"Oh, Annie, we're gonna live now.  I'm gonna make you so happy.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro05b_F028.wav,We can have them direct your luggage to San Diego.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_impro03_F016.wav,Yeah?,excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_script01_1_F023.wav,"From your father's point of view, he isn't dead.  And you've no right to take his girl.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro02_M007.wav,You do have a choice.  You don't have to go.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script01_1_F024.wav,"And you can go on from there if you know where to go, but I don't know where to go.  See, I don't know.  Now what can I do for you?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script02_1_F013.wav,"Pass up what? These little fish swim onto the beach flop around and swim away, and then they die.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script03_2_F009.wav,No thanks.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script03_2_M001.wav,I knew nothing of the sort. You took presents from him.,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_2_M022.wav,A vacation?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script03_2_M037.wav,I'll do no such thing.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script03_2_F009.wav,Let him kiss you.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_script01_3_F018.wav,What is it Chris?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro08_M026.wav,Okay. All right. Then we'll get it sent out there. And,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01F_impro03_F017.wav,"Uh, I think seven hundred and fifty dollars.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_impro04_F002.wav,I am try-  it's been three years,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro03_F011.wav,"Oh, You did not.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_impro02_F017.wav,And we know you need-we need the money. We couldn't even- purchase a house if I didn't take this.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro02_F013.wav,"Well, I'm leaving in three weeks, but-- Yeah.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_2_F031.wav,"For heavens sake, Augie, whatever I am doing, I'd rather it be with you.",sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro08a_M012.wav,"Um- Let me connect you to my supervisor.  Actually, he's out right now so I'm supervisor until he comes back. Um-",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_script03_2_M006.wav,And what about me?,angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro01_F002.wav,"Sir, you completely filled this out wrong.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro05_M004.wav,"Uh, But, we are willing to reimburse you for the bag and and for the contents--",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_impro01_M001.wav,"I mean, there's really nothing I can do for you in this line.  This is not the line for new I.D.  This is the line for registration.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script02_2_M022.wav,You want me to go get some champagne?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_script01_1_F010.wav,What do you want to do?  Argue with him?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro08_F004.wav,"Sir, can- can you tell me which branch you went to.  We can start there.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02M_script01_2_F003.wav,He's not going to marry her.,angry,train,negative,AbstractTTS/IEMOCAP
Ses01F_script01_3_M019.wav,"Oh Annie, we are going to live now.  I am going to make you so happy.",happy,train,positive,AbstractTTS/IEMOCAP
Ses03M_script01_3_F011.wav,"Well,",happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_script03_2_F038.wav,Stop.,angry,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro05_F003.wav,"Actually I'm looking here at the information, the flight that you were on we had some trouble with some of the baggage, it looks like a few peoples' bags didn't make it through. Um, so-",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01F_impro05_M022.wav,Okay. Calm-,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_impro03_M010.wav,"Right.  Nice.  That's great.  I hope while we're up there nobody gets attacked by any, like, bears or wolves or anything.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro02_M032.wav,What?,surprise,train,,AbstractTTS/IEMOCAP
Ses05M_impro04_M036.wav,"Yeah, life sucks.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script02_2_F044.wav,"Augie, I'm sorry.",sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro03_F003.wav,[LAUGHTER] Well you paint a romantic picture.,excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script03_1_F003.wav,"Now and always, my sweet.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_script02_2_M028.wav,A vacation?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro02_F013.wav,"It's going to be at least six months, probably a year. I tried.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro08_F008.wav,So can you please refund the mischarged charges,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_script02_2_F004.wav,"Look, I'm sorry but it's still just fish to me.",angry,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro05_F009.wav,Haven't you ever lost baggage?  I mean isn't there anything else you do?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro01_F024.wav,Uh huh.  I didn't come here get in yelling match either.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_impro01_F008.wav,It's really simple if you have a problem with it... Maybe you should--,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_3_M023.wav,It's so mixed up with so many other things.,sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_script03_2_M001.wav,I knew nothing of the sort.  You took presents from him.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script01_1_F014.wav,Why?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script03_1_M032.wav,I should never forget his face. [LAUGHTER],excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_script02_1_F014.wav,"What are you getting so excited about?  I mean, it's not like it's like the landing on the moon or something.  I mean, it's just fish, fish that nobody eats.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro05_M039.wav,"Well, I have no way to give you more money.  I'm giving you as much money as I can, and figuring- as far as figuring out where you bag is-",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_script01_3_F024.wav,How many?,sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_script03_2_F006.wav,Not at all.  It was very pretty.  I still have it and I wear it often.,excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_impro07_M031.wav,Yeah.,excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_impro02_M008.wav,I don't know--I don't know--I don't know how--I don't know how this could even be possible for you--I--if I was--,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script02_1_F015.wav,I am just not.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_script02_2_F010.wav,We never do.  Do we have we ever?,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro04_M012.wav,"I go in for these interviews, and they're all cool and everything, you know.  Their nice and I'm nice to them, you know, give and take, back and forth, and whatever.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script03_2_F024.wav,"Yes, I did quite a lot.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_impro01_F021.wav,I don't need to be.  I need to go and do other things with my time.  Okay.,angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro05b_F019.wav,"Okay.  Sir?  I am sorry to tell you this but this does happen. Uh- This is not uh- really,",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_script02_2_F001.wav,About what?,happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro07_M002.wav,Get out.,surprise,train,,AbstractTTS/IEMOCAP
Ses02F_script01_3_M028.wav,"They didn't die, they killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.",sad,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro04_M019.wav,"Close to thirty. Oof, it's going to be tough.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02M_script01_2_M005.wav,"Well, so what?",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_script03_2_M003.wav,You went out of your way to torture me over Peter Burden.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script01_3_M031.wav,"To show that, to bring that onto the Earth again, like some kind of monument and everyone can feel it standing behind him and it would make a difference to him.",sad,train,negative,AbstractTTS/IEMOCAP
Ses01F_script01_3_F028.wav,"Yeah, sure.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02M_script03_1_F024.wav,It went on intermittently for days.,happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_script03_1_F008.wav,What is so horrible is that one can't stay happy.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro05_F037.wav,Then why don't you take your fifty dollars. Get yourself a taxi and go shopping tomorrow.,angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_script03_1_M003.wav,We're fine right?  Aren't we?  Whatever happens darling.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script02_2_M009.wav,"We miss them twice, it's not ever.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_F035.wav,What- what did you have in mind?,excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script03_1_F024.wav,I know you did.  You threw it out the window into the Canal below.  I don't think I'll ever forgive you for that.,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_script02_2_M010.wav,Well We will see them this year.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_impro03_M059.wav,"So now, I'm going to have to find somebody else to bear my children.",happy,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro05_F040.wav,"Oh, come on.  Would you cut it out?  This is ridiculous.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro03_F031.wav,Yeah.,happy,train,positive,AbstractTTS/IEMOCAP
Ses03F_impro01_M003.wav,Who?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_script02_2_F043.wav,No.  I think you might be right.  Maybe this is the spot after all.,happy,train,positive,AbstractTTS/IEMOCAP
Ses03M_script03_2_F004.wav,Just a little perhaps but nothing serious.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_script01_1_F019.wav,Well that's your business Chris.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script01_1_M040.wav,No.  You don't.  I'm a pretty tough guy.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro02_M012.wav,"I know, but it's not our decision, I guess, you know, I mean",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_F047.wav,I know.,excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_impro04_M005.wav,You could. You could. We just--,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_impro08_M008.wav,I got it in the mail.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script01_3_M016.wav,Oh God- I kissed Annie! I can't believe I kissed Annie!  How long I've wanted to do this.,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro01_F007.wav,"I hear that.  I hear that.  Thank you, but I've waited in line for so long, and I don't want to have to be here all day.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script03_1_M006.wav,"No, it's a wrong number.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_script03_2_F012.wav,It's become a habit with you.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_impro07_F017.wav,Well congratulations.,excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro03_M019.wav,"It's a light brown, tanish.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_impro06_M000.wav,"Hey, a what's up?",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_script03_2_M001.wav,We were very much younger then.,excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_script02_2_F002.wav,It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,angry,train,negative,AbstractTTS/IEMOCAP
Ses02M_script02_1_F000.wav,Fine.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro03_M018.wav,"dim down the lights and uh, I got on one of the tables pulled her up.",happy,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro08_M012.wav,Okay.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script03_2_M012.wav,You can hardly call three liquor glasses in the whole evening going on and on and on.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script02_2_F047.wav,Or not.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_script03_1_M033.wav,Do you remember that row we did have in Venice?,happy,train,positive,AbstractTTS/IEMOCAP
Ses01F_impro05_F024.wav,Yeah.,angry,train,negative,AbstractTTS/IEMOCAP
Ses04M_script03_2_F037.wav,There aren't any people upstairs.  It's a photographer's studio.,angry,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro05_M024.wav,"Well, if I knew that, then I'd know where it was, wouldn't I?",angry,train,negative,AbstractTTS/IEMOCAP
Ses01F_script01_3_F026.wav,You've got to tell me.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro04_F001.wav,Really? It's been that long?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02M_script03_1_F008.wav,What's so horrible is that one can't stay happy.,excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro07_M019.wav,Thank you,excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro08b_F013.wav,"Look, I am on the road all the time.  Do you understand how important?  I'm a woman, a single mother by herself working...what?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script02_2_M003.wav,"Well, I'm not the only one look at all these people.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_1_F012.wav,You can't say that to him.,angry,train,negative,AbstractTTS/IEMOCAP
Ses04M_script03_2_F012.wav,"If you hadn't been so nosey, you never would have known a thing about it.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_script02_2_F008.wav,"We never do, do we?  Have we ever?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro01_M009.wav,"A birth certificate, a passport...a student ID; didn't you go to school?  Anything?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script03_1_M007.wav,With the most perfect poise.,happy,train,positive,AbstractTTS/IEMOCAP
Ses02F_script02_1_F020.wav,That's the wind.,sad,train,negative,AbstractTTS/IEMOCAP
Ses02M_script01_3_F024.wav,gee.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro08b_M010.wav,Okay.  How about this we'll send you a brand new camera phone with palm pilot-- and-,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_script02_1_M020.wav,"Yeah but that moment on the beach is the highlight of their little lives, all that flopping around is laying eggs or what you- mating or spawning or something like that.",excited,train,positive,AbstractTTS/IEMOCAP
